Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.0576174911458778,-0.0597276657743609,-0.0273709877920082,-0.00529196672482991,-0.00891144554001003,-0.0381791129621123,-0.0139176829957502,-0.0201184703883638,0.0164147154963373,-0.0139401531359761,0.0206429694512263,-0.0220393794124271,-0.0302699644565534,0.0292358461602056,0.00371731448030877,0.0150884890101244,-0.0327829670105481,-0.00591460618808834,0.00704264128562551,0.0156572738206881,0.00134798007265929,-0.0222254760802211,-0.013729278566211,-0.051136845003011,-0.0248374427648189,-0.0117454867802699,0.0415535325641842,-0.00171531637324278,-0.0241392284420408,0.0568029067838248,0.0674229968220872,-0.0271220818453827,0.0790693090706725,-0.0646070381390018,-0.0389174282291174,-0.0184587860161184,0.0545467577911486,0.0981668493295315,-0.0399632672792674,-0.0170651614378009,0.114963290412649,0.00600767966120089,-0.0457137285040939,0.0315930410300743,-0.060381940770293,0.00468491618028928,0.0094066456790482,-0.00702556075836961,0.0381242699695787,0.00363104596049677,-0.0119624662207104,-0.0810833013580489,0.0450195434042126,-0.0238693670995729,-0.0208260272575123,0.0523347448542214,-0.0192279074569516,-0.00766726607360347,-0.0155272041471572,-0.0276598913105137
-0.0462355847575417,0.0640707893289529,-0.0389420838350349,0.0642886228510409,0.0196621450327416,0.0226826089316343,-0.073435633684308,0.0629695910459098,0.0214455965484718,0.0553965741041189,0.0367157389693981,-0.0619537181863107,-0.00672978065922051,-0.13485233132876,0.0122099559080454,0.0299216878828159,0.105429917950007,0.00307165056394151,0.0253419984491496,0.0238554423097857,0.0312237265968034,0.0120806422050645,0.0222895315987295,-0.0783360904332092,-0.0104476554432916,0.0345980710702541,-0.0772155313276491,-0.0382412186915861,-0.0690396083484336,-0.00604896586020907,-0.104169470385303,-0.0552840895910712,0.123111995366833,-0.0395754954821406,-0.0335707651841438,-0.0179792936495517,-0.00316048792278592,0.00523142404980458,0.0612008619939291,0.034570054578769,0.140409186424314,-0.0262918598196733,-0.0345415189294144,0.00403544824337764,0.0613519291669331,-0.0049934198941684,0.0633955104214638,-0.00317255110901383,0.044145403710976,0.0194713561727351,-0.0426675466504126,0.0818389267499414,-0.000139929602393974,-0.0199942900713261,0.0257523472801302,0.0156471281731881,-0.0545174841926719,0.0216095946065246,0.0168511759968967,-0.0264779340421782
0.000653465231914805,0.030295066719497,0.0425687073676046,0.0187389701407446,-0.0675896578589539,0.00414373213095923,-0.187203885108835,-0.109344189757781,-0.0355385240355911,0.0268688498420811,-0.0543963968843643,-0.0327055393152751,-0.0659488822187311,0.0724591259573416,-0.0352581042194543,-0.019448314727998,0.0675921191120644,-0.0238794444378416,0.0201729782892403,0.0152635796392783,-0.0407567571113461,-0.0640199770487759,-0.0168558492828169,0.0214847951135023,0.0123277190965626,-0.203474536161474,-0.00210105885153614,-0.0567549623747005,0.042666874243526,-0.0713265066449834,0.0135444849720894,0.0994846210489213,-0.0552452480592699,-0.144793186361752,-0.0108064496050893,0.0195443616667701,-0.0394505320096483,-0.215229881099697,-0.0613873343274779,0.0143906578001504,0.0824680804631951,0.0492424024316458,0.053142626510133,-0.0599598123802321,-0.0509757859488976,0.0954321961052225,0.0662061418835244,-0.0371558409049149,-0.0757153502521153,-0.0226739872882471,-0.000788641886705678,-0.11721298676781,-0.0637631509525694,-0.00209154745484845,-0.027589901715283,-0.0800078015096194,-0.0483974421393395,-0.0506719023090498,-0.0668702345901704,-0.084822805167209
-0.0495611427552811,0.0516110753067561,-0.0234300075827366,0.0132074007875064,0.0370924683110619,0.0319700691850156,-0.0545859212219903,-0.119414841355645,-0.076320684131078,-0.0766346207928506,0.0424741804290151,-0.00155000594164984,-0.0392384340341751,0.0369301031556925,-0.0265710216149502,-0.0118565921512892,-0.0928395362786495,0.0099597671202811,-0.0513093132980892,-0.0121530066311117,0.00992423352450483,-0.0448758419413758,0.0151942550007483,0.0436590496914979,-0.0497770475252836,-0.0934167989127429,0.00567823797784493,0.0103726105882108,0.0108559242565163,0.0143303952343418,-0.0627657910406301,-0.0821332776935248,0.0140343473170748,-0.104798043830324,-0.0165032767019616,-0.0405248791899028,0.025837057041079,0.0266445420592707,0.0423170165139154,-0.0526930158847292,0.127971288811446,-0.0105040899972103,0.0798845211731359,0.0774784835565473,0.0533376791177101,-0.108848843524585,-0.00764541622852706,-0.0490871339564085,0.01358350842384,0.0655557950731709,-0.0169867924378713,0.0438500396810175,-0.0494411219797407,-0.00428499926318914,0.0159737959330596,0.121457361110466,0.00636487054887846,-0.0405239180789815,0.0663293246998071,-0.0735649225155402
-0.0424026539926613,0.0812565342451325,0.0331090092248136,0.00739659655249344,-0.0167037166235292,-0.0540455878863355,0.0335287771168221,0.0171665930913068,-0.0659038061989304,0.0169004692371306,-0.0203984707701192,0.0102392959847927,0.0490786153272624,-0.0346830844146057,0.017737976573727,0.022189675771214,0.00994936954859927,-0.0130716032771191,0.0222465180316687,-0.0251110815531861,0.0174461807201783,-0.0218030440250553,-0.00972643835921272,0.05524190630157,0.0326994315390814,0.0599442172353126,-0.0951380764510924,0.0276769396259404,0.0165511677994734,0.0557319275786847,0.0154537710141031,-0.0285325610943932,0.0436558833494812,-0.0795328020794243,0.0372182225156746,0.0451063338856382,0.0204462442594603,0.00477230614858612,-0.0545310966932626,-0.0595026756508082,-0.0665001310588875,-0.0643636394648489,-0.00746692838789188,-0.029165553648995,-0.0534382888309898,-0.0114494192490376,-0.0283462826479048,0.003997918568339,-0.0106687256392673,-0.0100668529175962,0.0142530093944615,-0.0171330875530263,0.0217659315716627,0.00498983810872506,0.0422440589815542,-0.00306038816799831,-0.0360294814151833,0.0109376976601682,-0.0152352973374347,-0.103408969743727
-0.0091825612783657,-0.0246257196750104,0.0304870164206403,0.0096079936866978,0.0253089342049157,0.0510842443192486,-0.0493829373120056,-0.0688323765011502,0.0493057289194006,-0.019485220335455,-0.0263608244647503,-0.0253710651989628,-0.0346517592564221,-0.022067668136681,0.0119000556398353,0.021437944026638,-0.0199972413276271,0.0146115626753441,0.0288814670252468,-0.0284290822301605,0.0581281423476037,0.0164801500189909,0.0118146998026766,-0.00713424708381181,-0.00722347952239538,-0.0494248085106393,-0.0592458523906122,-0.0150753789125869,-0.0172330071652892,0.0386474435032191,0.0198707805640806,-0.0609954031102704,0.00440951465706669,-0.0003288023257012,-0.0489395550331637,-0.0108036511523536,-0.0208675510819971,-0.0870998330968211,-0.0639575823588752,0.0790525326011561,0.0677374914428193,-0.01615027513959,0.0604793220576044,-0.0139148773601632,-0.0525983036936061,-0.0211537657002164,-0.0818745722718691,-0.0133672938890581,0.0478303741436993,0.0457371818664929,-0.00479753158306311,0.00924829225314463,-0.0128184772640038,-0.0212172082455979,0.0301793926687691,-0.0169422800500734,-0.0204338660307625,0.0497872927922881,0.0205210399810196,-0.0321204412208323
0.00282818794372736,0.00715280038851317,-0.0212388165302213,0.0308038136930349,0.0293309383531159,-0.0589482030928554,-0.058646510218085,-0.0148719293704092,0.022312079415728,-0.0631479087879896,0.00515135466929552,-0.0390260205691595,-0.0720039288188165,0.0573206864406064,0.0245457852445946,0.0983158033973028,-0.0216966382952124,0.0112917990822031,-0.0306548890113735,-0.0192161137690961,-0.0480374255498233,0.0587948401444647,-0.000782178250431818,-0.0489764689800799,-0.0161000972810926,0.0167137160445179,-0.0121951062155586,0.0391893468136882,-0.0515920676475101,0.0110432892178798,-0.00525971003688131,-0.0648562540322569,0.092130203440098,-0.0763689881918751,-0.0274574646317304,0.0168415744245558,0.0967575036867641,0.220772892829983,-0.138040235677426,-0.0703558854138317,-0.0715059098299052,0.0266449623645285,-0.000297938526671086,0.0388324877139972,0.0215656469427287,-0.112930773738442,-0.0240428023973956,-0.0397795117838915,0.0225997837298095,-0.0137274400990312,0.0589808260949191,0.017760281047273,-0.0502336566466074,-0.0380468490539279,0.0295511488365232,0.00280469371268413,0.0654899690825693,0.0634029709900958,0.00446580499711406,0.0130066189073931
-0.0237318400784495,-0.00477142534139646,0.0945369752445775,0.0450845956852826,0.044058083894136,-0.0258053852821515,0.0408006366800384,0.082402338976205,0.0162567178104394,0.021087185742549,0.0177822831256437,-0.0719402593883161,-0.024181148409417,0.0602821744894394,-9.74358409134548e-05,0.0230792926784078,0.0422048234615081,0.0140506591545449,0.0145651345157012,-0.0101100271091681,0.0405607719853279,0.00356062258477861,-0.0561948480057564,0.0263198163730912,0.0624417255200848,0.0821433657076458,0.013721381083568,0.022960240263726,0.0432889370269601,-0.0825594952086199,-0.047081079402598,-0.0249153072982359,0.0279517512148379,-0.0352482859159677,-8.58438973594621e-05,-0.0902262918176146,-0.0317129592765681,-0.0416026038066168,-0.0447729290807446,0.0599384678981719,-0.0373921095951217,0.0475956253934411,0.0352026007097129,-0.0264316467688287,0.0291827527665704,-0.0809668478600641,-0.000252027696086452,-0.0121898679282988,0.0210557204028073,0.0491376726865736,0.0305492308638257,0.0109875970938139,-0.0276286826048663,0.0375947475641547,0.0560064904742935,-0.0418340077027007,-0.0136051532357129,0.00024418247375988,-0.0468145325343362,-0.0494312637237589
-0.0722430724124763,-0.0835246221836715,-0.0606749101053182,0.0683490898455939,0.0493247832454951,-0.0754720311635287,-0.104076982556437,0.0339622524737098,-0.102667032064618,-0.0492044287575081,0.00938193084073214,0.0793859831971393,-0.0184828299320538,-0.0780939366754958,-0.038763588640973,-0.0161005503264199,-0.00157485032031231,-0.0379172531551306,0.0375971498251157,-0.0208974298666261,-0.147744937896703,-0.00530319681500365,-0.0176859284916258,0.05198293139513,-0.0189102775436997,0.0116331940188425,0.112810782838358,0.0427790167209638,-0.000533341642004105,-0.0465748891989735,0.000247856331641436,0.113245055832406,-0.0104266136069201,0.100572444997323,-0.0726643205576082,-0.0419245637237848,-0.027096993978012,-0.0177296840814378,-0.0313516591379301,0.0214527413038588,0.0276482226142822,-0.114307379560715,0.00587129522109481,0.0520602779894576,0.0691600906373069,-0.0718082486068351,0.0157028036065404,-0.00336008648545569,-0.0490073530155112,-0.0770165907881407,-0.051273220050825,-0.066450126852119,-0.0542513956666412,0.0285352491704767,0.0552632582433575,-0.0201854622136499,-0.041437944058882,0.0115992645445738,-0.0244921086985411,0.0775429554202688
