Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60
NaN,0.14167213826572,0.152722600748941,0.173835025595752,0.140742965617427,0.131525432545425,0.138065530746928,0.139037491511561,0.151738798617984,0.139473384840245,0.138819505813918,0.136910420404663,0.152068373616869,0.144918841750476,0.159785683611731,0.178988212217968,0.167914525842044,0.183805471283663,0.129419505324349,0.150770561383796,0.151076331211926,0.149711371613976,0.158421489494887,0.16510471976601,0.131198601715013,0.171473386295867,0.154944785291264,0.155214220732004,0.132496396016222,0.1562854624201,0.135173122313028,0.187894820026517,0.155908517165084,0.16302346669319,0.190527793841463,0.145612131815485,0.168466555883199,0.167733327237274,0.174526299449138,0.130676967281572,0.156020933676575,0.125666632972696,0.138166517106023,0.135935708229827,0.12645251062294,0.160678631656801,0.150529702227268,0.133539070281677,0.152002748003323,0.154673184464812,0.151759175553772,0.167621168747002,0.150456690520173,0.168513024852245,0.134854591353258,0.130903656815977,0.165949167732751,0.137495582765746,0.146542761879786,0.154372556718083
NaN,0.16180621555314,0.174329432936008,0.201475548449655,0.157679382392297,0.147846032907824,0.154842744211264,0.148619677707543,0.17680014480935,0.165534072855173,0.165536248413605,0.160250367447346,0.179876024516531,0.17371363336033,0.20151316344292,0.196531944892299,0.205342151358033,0.205898441429291,0.162040751527558,0.178147185821201,0.165661391700638,0.146309490472081,0.164206536222338,0.218875109332362,0.163801914971862,0.17487640786461,0.204010067063419,0.185914664374615,0.149538293435374,0.188195800026206,0.152239052109033,0.233194523248357,0.18272690991437,0.173711512344751,0.304605212728397,0.166364028938687,0.246378150830526,0.196099660351436,0.198425014481541,0.160731329590207,0.163537516166763,0.148507882040065,0.148563334811471,0.15858101528124,0.148985557702933,0.168439226397932,0.164646276672029,0.152267054183301,0.159216959796034,0.17432473059145,0.164930887323753,0.192287510596023,0.171213939941598,0.187150232307377,0.176228898261183,0.14601053145288,0.192584325989351,0.156924405753361,0.178323868028143,0.197154211851728
NaN,0.165500941729537,0.184821337537521,0.207457383800951,0.169443161570779,0.157673963301025,0.16274218516179,0.154497283275571,0.184548381033023,0.173379200036301,0.1696923711408,0.167777775632032,0.182953394222208,0.173919269298086,0.206382065042132,0.209320221903656,0.218680399670148,0.217022461604855,0.163992971085243,0.189497476312408,0.17486189106917,0.158566058881587,0.174547075729756,0.212557009203629,0.165310230699204,0.17970483786727,0.208345591371739,0.192293195666631,0.161960568854028,0.189697834996846,0.159505177557639,0.233934923355666,0.18330493903542,0.176515791013467,0.258106539787297,0.168627429049708,0.236068831172089,0.196603423901382,0.217215084790228,0.166085269061345,0.173390872273336,0.159422402233027,0.160410010729019,0.166452940852279,0.154603498121294,0.174647197818957,0.17004518888101,0.16131377024835,0.177700337838145,0.174142304312129,0.170421557361676,0.191156454499239,0.175075994402764,0.193826191940902,0.164991386883911,0.15798688584874,0.196794992561036,0.163150842238194,0.177816008281927,0.186081392451765
NaN,0.17924235125656,0.192550482693905,0.2062220932153,0.181374779622467,0.163165459959434,0.173373686529999,0.177320308777503,0.18104617205263,0.170886313585319,0.160358227470498,0.174609234569594,0.181954461736306,0.166524189124547,0.185565143966798,0.206317464524569,0.210858477770476,0.222846529974167,0.161835057946599,0.189014092123833,0.184215067329589,0.179659997923539,0.19125049806753,0.192477807355129,0.17330480499392,0.192788780774859,0.213646555275465,0.202033222469375,0.158100071044001,0.180856336141566,0.164175637862955,0.230203518926416,0.187332807207965,0.203675686688525,0.223782756386188,0.171110946432927,0.17432651304329,0.177706988747462,0.225147964008694,0.161467659485049,0.175527609335358,0.167134994036409,0.170806363752745,0.16836630944819,0.153096587008021,0.16781053664717,0.193335849593254,0.159841615530591,0.195971357800691,0.176859310096177,0.168167495254524,0.18797506353853,0.181012212405655,0.199780560291232,0.163067743901705,0.167838113489988,0.194525390442516,0.161148261776425,0.172555958488529,0.184438046487751
NaN,0.178281084995175,0.183791216979022,0.202931070225185,0.17534937082572,0.153010664475158,0.183031169299902,0.18005237027294,0.171949366851181,0.168054577636694,0.155724910989579,0.168258570711534,0.177315735182617,0.176492513116403,0.176820141602685,0.195858144319639,0.20281528545912,0.216188702596528,0.158009235615505,0.18869330586416,0.179727572341974,0.182267574384745,0.189724324655553,0.184468441195435,0.170356004866312,0.197111603456347,0.209029931402421,0.194044248499779,0.156136519213584,0.181124910657108,0.159700117417267,0.228309717218532,0.185789366410839,0.20875011382031,0.225827670154082,0.168833516114067,0.169607894661279,0.167196720544244,0.212318483040491,0.150002731559055,0.175050419503034,0.163074296592594,0.177660246557025,0.166761568047094,0.146690573101169,0.170516505616925,0.192445130803571,0.156753662596187,0.189398156012553,0.174491860370284,0.164093604147135,0.198398743340928,0.178011836642944,0.198142603642525,0.162808773412014,0.170462528272807,0.187194174304284,0.16468079782022,0.169319001554457,0.196515333407971
NaN,0.17069260258118,0.196885475810097,0.219770276567565,0.188840299918404,0.164558426930052,0.162210816196558,0.166032736211795,0.176469320280788,0.171645752709184,0.17200203887701,0.183720062092954,0.191723144292361,0.164188304064127,0.198759457746181,0.211326488500146,0.215481217516286,0.229561740657605,0.172026469919279,0.198525067985792,0.180745899162924,0.165335956520606,0.184660351719542,0.201483037706885,0.166946342370375,0.17377762479605,0.217209731078465,0.200486237145561,0.157060758191219,0.181682202839477,0.166784014848747,0.232230545335293,0.182971236775586,0.184507312906926,0.236496794215057,0.169637908260509,0.195266850499952,0.177701074295649,0.241676832673694,0.165748412695416,0.169647285559218,0.168628259860537,0.167172308177882,0.171745092587491,0.152438672753342,0.167755828992151,0.187690386625607,0.163656565096611,0.19816010716974,0.168211031320785,0.163619768492099,0.17180142477161,0.175281028187133,0.199419194717165,0.167053342455147,0.163568902207261,0.201643642695784,0.162109884433491,0.171402292292057,0.173665055821008
NaN,0.158327866825099,0.177522730082096,0.216212557490832,0.186198330636729,0.164765672652562,0.169051112421578,0.168913800247481,0.193798724660427,0.181262037573156,0.166984187676027,0.204672172601446,0.190775955437582,0.168620664393167,0.202222810399368,0.226066207754144,0.213028015025661,0.212676323452226,0.171898802643269,0.176933877085084,0.178189894761298,0.181858602410936,0.207929722562472,0.18990527694706,0.163143567012441,0.204662150089679,0.239246676845279,0.226612842570146,0.204647643649813,0.181388045056851,0.171461192675685,0.233995685725133,0.199809082357453,0.176392649329992,0.239193090963624,0.170903305916044,0.233198602810464,0.203408929026579,0.229855486875729,0.161759113954575,0.21184748062516,0.175727228234931,0.172404856617619,0.167396239480291,0.158345262186729,0.167221672103996,0.243927387282256,0.180557055449636,0.204465229739096,0.171502655216637,0.191487099324559,0.171494049271176,0.192826684490136,0.212531858961999,0.168438045118501,0.171586352676268,0.194475883354226,0.190207572271589,0.19450285147467,0.184107321916422
NaN,0.160130329902941,0.171311429672714,0.211242505299053,0.184109181209809,0.16563593586145,0.170497832608124,0.16659901364337,0.191329404452847,0.182524231832071,0.165919082728808,0.198837708560176,0.190098800497495,0.170478327474691,0.204133684797318,0.228043397255517,0.210550144063863,0.211785786731444,0.167814470512547,0.173978019985076,0.174432686698864,0.178693633226362,0.203674499560364,0.178509435210636,0.159773639451277,0.204343355102093,0.23525769647432,0.222572307068153,0.204356719851609,0.183304391420189,0.172677717245534,0.235840694811103,0.196493989965224,0.174033059452156,0.236379293039217,0.165898230357362,0.235205281578262,0.205290237491789,0.227527392192866,0.165231528309019,0.223983827149419,0.175176909988408,0.173066813439338,0.164744577161332,0.155923810347896,0.169083166049812,0.248223873635169,0.176897431094909,0.208790945117612,0.16618314794786,0.185469423310266,0.175073343253653,0.193650498497834,0.213105402547099,0.173350581373418,0.168331667626704,0.194926197857857,0.192080996067119,0.195381153413978,0.182319319281201
NaN,0.161605788318323,0.182114580457983,0.216483009619898,0.189346806842413,0.165044461614242,0.165445954569982,0.176009660180075,0.201949510856833,0.178312266905145,0.17492308769599,0.205624120074448,0.195688000914885,0.162992612008519,0.199666768465426,0.221827843254487,0.218971637446698,0.203439335818125,0.18442783851368,0.201433952901344,0.175195674184027,0.189509403123211,0.215493275480359,0.199768510498492,0.163807780689416,0.202152717606436,0.251144719148581,0.211253984081747,0.208337570745624,0.173642570589528,0.169651702544377,0.230793947041449,0.204774606386547,0.182454492677913,0.257222881006933,0.187109655561436,0.23071719219824,0.194562459145163,0.22897961321736,0.167708227114872,0.203884258627307,0.176302860518523,0.176006527815847,0.171731725614198,0.16851811698508,0.171240279668902,0.227504849765502,0.182708723549259,0.202753154956579,0.179418471356746,0.205141410273596,0.16925032385683,0.195228586631274,0.213299776595307,0.163953693550169,0.169966616495056,0.197679156449825,0.183928982453288,0.18591914211993,0.215794015632022
NaN,0.161849567533809,0.173588814101017,0.215757801396949,0.188935442645924,0.162915869653211,0.166836689116648,0.168243955371634,0.187886890332133,0.179690466355159,0.16058915444671,0.182576313076822,0.191702208066943,0.180605311971537,0.19531004184594,0.226849033742791,0.206674034126053,0.212827720132378,0.164500685341166,0.180442953977304,0.168433454756938,0.16822274874516,0.197594041015218,0.178048390395771,0.159063884347619,0.195168609817291,0.239039268245563,0.20088114753429,0.191524527765055,0.180955313320476,0.169860542784885,0.233079795834628,0.195496963428547,0.175252514761995,0.222509750270702,0.167423026422654,0.20287489358281,0.19562778889808,0.226012019776452,0.164621217071922,0.210871456977314,0.163627353468787,0.179121934747082,0.164741549010385,0.154737661972415,0.172839406949546,0.229384269618564,0.171125146603043,0.204345140727967,0.162991173963915,0.175023402413752,0.17373748460766,0.186556086860906,0.211396214302573,0.165106517396808,0.160219407520334,0.191362664483858,0.182264841769698,0.187160602288251,0.179990274371936
