 Subject_1, Subject_2, Subject_3, Subject_4, Subject_5, Subject_6, Subject_7, Subject_8, Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57
0.883054427616479,0.937601109061975,0.94291358982206,0.903394575082012,0.925941356630279,0.958845963441263,0.92467116282194,0.764463679583139,0.932159785490317,0.81281593596818,0.798145135637635,0.923220706867499,0.982660960016436,0.965324377548689,0.96615539203889,0.83307287432092,0.95820965141511,0.922164748182422,0.792330609680236,0.976816898370702,0.940633985379615,0.864225763112233,0.848769424249372,0.959519672583487,0.898540752502292,0.977513009702271,0.807146730258889,0.96632268739976,0.945880876762248,0.995851746358883,0.881734497562759,0.951197742737409,0.954615296131217,0.964958661719212,0.92768629825504,0.872515402751832,0.910372637557145,0.943953210612,0.879829183236195,-0.0565715110575766,0.852495792666236,0.909511949738207,0.917873649820333,0.883971257588532,0.955182332795349,0.917397649244647,0.666085996163907,0.89490459242137,0.175760002605354,0.864572689039338,0.946911754301097,0.929720685513843,0.844857843772528,0.877206394337397,0.879437880209876,0.932583399870881,0.839870254231723
0.817123954544333,0.963940420093028,0.847859351136055,0.945819659683845,0.940982836243555,0.964969156050484,0.884712392189207,0.849730349727632,0.91994920581512,0.897834917820416,0.91925936922318,0.954833407308772,0.975076888452742,0.971050277900602,0.975400397091174,0.750648785414091,0.913260184505768,0.932604735335077,0.793570789700023,0.945778984062666,0.92173734368916,0.864518567257575,0.971137521450791,0.946968170871954,0.755480715325488,0.895800894504771,0.960481692872399,0.958831671027186,0.819645336643414,0.788807248489989,0.98523670643466,0.947857077276901,0.929016113579473,0.927713181705933,0.85545266999466,0.922640692899554,0.884846234626043,0.865331417569793,0.853965222895743,0.796084215977418,0.896821079935569,0.899797498791371,0.954645689566276,0.902541362617213,0.971123317122578,0.942836357356833,0.871386859552257,0.935154727088982,0.230089166347093,0.943951833788645,0.980167804042103,0.92910085837766,0.827342859949298,0.914217782327216,0.863594881056532,0.877073457146686,0.92448768015153
0.672404939739973,0.890522251706233,0.783696343987089,0.881297896601449,0.858103428013232,0.927609159445685,0.790842930206806,0.704707479906377,0.835765960691184,0.58366029465728,0.776971021196375,0.844110750329288,0.962563070059307,0.931383979129415,0.944159341873162,0.677526381585749,0.87731873408046,0.833809139411057,0.756312990496464,0.930919774731906,0.816686569048693,0.697772906617885,0.882386203896419,0.894452173868443,0.69601810849755,0.855329876595447,0.74142423583257,0.933647771185169,0.721966674721891,0.777645691433602,0.897554840628486,0.936621137769844,0.900940317111309,0.912050518035652,0.814541532400956,0.806918643492199,0.781837466407591,0.814280270810051,0.700518342405614,0.325738352381319,0.745942568454568,0.880239234375454,0.922893119680454,0.649669518785715,0.901766939207639,0.888342303910273,0.804735438089965,0.865025384081198,0.693481293633911,0.831557512418112,0.951831548469853,0.858286221012454,0.68329011540146,0.741237340376734,0.843783414192249,0.818857694383563,0.770805954728255
0.499828496692165,0.725591594973041,0.601953265435581,0.677922500832111,0.79163625488074,0.872896914257266,0.748023059782891,0.753800826425161,0.814688457134112,0.483270885128116,0.49534399745509,0.777682766966977,0.909058603563571,0.865710579313221,0.86859249640174,0.391502249628927,0.709298686313259,0.636334734854468,0.232440356686546,0.904006503603081,0.855885050846108,0.510637895342402,0.584128071594182,0.80206005892777,0.65543930834805,0.948241529318697,0.566786716238084,0.919689870128803,0.746502080820542,0.857705022347298,0.649981540327906,0.910747327431414,0.805914720918154,0.911171922196243,0.847370519974834,0.593685310944679,0.755917233824469,0.769264850861424,0.726379203561503,0.217825941612214,0.591134938563481,0.688099053123173,0.59483449084526,0.229054623395101,0.861989653445602,0.765442629471384,0.461358740084703,0.749641884683687,0.0709087695818878,0.752363584839771,0.888161553541677,0.709466283665309,0.669140114696611,0.655862532707193,0.671058755159276,0.685853126901213,0.561503191711359
0.749288614670494,0.88633274374883,0.731914374731916,0.879946099756371,0.944645520274825,0.9421232663881,0.89345862361891,0.549581776733339,0.914570190693394,0.813100262092043,0.840771748900158,0.916963805732504,0.956813981599004,0.935429979452608,0.942436076251,0.759223033273673,0.815451115403888,0.819530530503361,0.623087856649077,0.943335891022658,0.949602456010766,0.769306987161861,0.898565706201268,0.89618412159511,0.884012688648192,0.942493524457387,0.837253246384274,0.963678243356631,0.860071001631266,0.862404410981109,0.864448018461764,0.973411291968561,0.906088269632173,0.952155938789925,0.922982796349135,0.848901538338232,0.891100088581003,0.857877717408024,0.87767323007841,0.818257330070475,0.828847498908521,0.802400256382153,0.806711724243391,0.558725889908203,0.959658731049579,0.881837922896336,0.775989514639153,0.894888324163628,0.85734321274124,0.961768225718543,0.961073317928503,0.845679635945142,0.873211684120127,0.875642442941841,0.911730738537375,0.828249093823266,0.853957336192861
0.193134038466079,0.636282390528326,0.354014976321466,0.614758303123042,0.684454922296583,0.806625179878336,0.514316764389482,0.912324096390503,0.676310993821178,0.196801230479637,0.463245159423087,0.668362334744637,0.878025442208677,0.795525215257119,0.814494865740963,0.204183977943289,0.514705680052859,0.48026227897,0.225442949094786,0.783150358630704,0.672475599090743,0.273535077607189,0.649269092225685,0.673425814792441,0.558557958417325,0.957362808170974,0.45371567799995,0.865501448170593,0.391503223900684,0.938879100048917,0.676290743137752,0.884049956248377,0.662269066734983,0.807541889068176,0.602866005786788,0.460291801045363,0.579381396469202,0.590696610649243,0.483739207077591,0.327853610665063,0.443968922012801,0.569112097806102,0.588645905053647,-0.134220457381606,0.779974354834315,0.7023243840933,0.515782948528692,0.700754430571577,0.341023579836753,0.692215050071404,0.87833654189511,0.579251808344771,0.454087863861419,0.452152215913463,0.6562446864137,0.520606982716979,0.43828098194279
0.487195520254309,0.74853901939862,0.697111965582596,0.68297752315618,0.806764633203117,0.890756594965393,0.789398637777764,0.715719059204269,0.810145953050703,0.56350537103251,0.318268970066073,0.769485059113633,0.933998869067613,0.87305225961347,0.881155931604677,0.409213553835511,0.783271425919657,0.698914959111364,0.308966278048009,0.904266527002437,0.867766358240497,0.487020936488143,0.625168752272768,0.810940533648094,0.698356677617911,0.962118320603521,0.665217446780667,0.931589341045649,0.787462685764315,0.790674499777244,0.713553951679607,0.926333425127712,0.864759298428679,0.892438228097895,0.891488113065449,0.67541093876579,0.687954423025766,0.769824105111779,0.776478328186978,0.104524808101811,0.617792278779546,0.664661806566169,0.629317054085599,0.384618510138428,0.886057859824002,0.756105287749919,0.736305264123639,0.761373163196318,0.0973268589929441,0.759579609026608,0.866336529620761,0.755182369649888,0.678381355659793,0.786360693975702,0.652721286055071,0.79564984997571,0.597471472666834
0.764835448292051,0.916304475723982,0.792550445560671,0.905239214966234,0.953046572691479,0.960037355141999,0.935001610993547,0.608128881949287,0.924548813391944,0.893406862798945,0.774311061118661,0.920022420693306,0.977019070075572,0.952509504914856,0.956411156714203,0.810070230891188,0.893996836507003,0.898552751822659,0.744839464861267,0.962631569516386,0.956230230716843,0.815189378746661,0.914033252738122,0.889791533256255,0.888581832302085,0.982783447722447,0.886214987474097,0.972923821995933,0.913422467447489,0.82198889638301,0.868728877023778,0.984903015687225,0.960123611976864,0.958591220948692,0.961958758238296,0.92394338877304,0.847577087060237,0.869966760481381,0.923479416383124,0.910905221932697,0.882136444712054,0.843566206609919,0.844099758755344,0.725233940525279,0.975239459638149,0.904633429395919,0.840345806602272,0.912882953965816,0.900739971773849,0.965777976719578,0.965206211224611,0.883513027017983,0.916368164372219,0.915826192984774,0.904655616188428,0.912737835286634,0.905096139037885
0.352574477953761,0.693535079949114,0.436179029018652,0.66281838676905,0.719521140291217,0.854688644856616,0.586557571070391,0.924803278097844,0.711520267266903,0.313798483435048,0.339077939233074,0.683987678375005,0.913118713424546,0.821371767829027,0.846861702044235,0.289194538800266,0.653778536848443,0.583628237086277,0.354517681726343,0.826201018537322,0.715913800182084,0.313727311855817,0.689526722975348,0.762747643809234,0.711847332579942,0.840910852171824,0.609167449915964,0.914622780453308,0.484065830049317,0.721065407229453,0.756070379118728,0.903456669710127,0.771715162920164,0.831653111597773,0.767874023334424,0.608425316170459,0.552945105146987,0.623193593883494,0.578730805437929,0.382603255117815,0.485753919768796,0.601383256673724,0.635464083365654,0.0235282622869478,0.818004839556985,0.740337038668291,0.801036971459739,0.721134684519754,0.47429460631783,0.732069394692207,0.859687036620354,0.654965813224605,0.500121735875278,0.637781825874375,0.681730488567941,0.651064493938283,0.507461515199649
0.876128797556761,0.969811595142031,0.95897528470773,0.973152617297688,0.991463779666831,0.976644762896288,0.969035149944852,0.953530470507193,0.979652353951649,0.950772438553307,0.896964992859101,0.976517156852976,0.982659863112071,0.976908022761166,0.974657656471573,0.944071709488177,0.954025155132147,0.939107023693388,0.930480899704772,0.979156612614516,0.969719278464657,0.92746565290598,0.969057196894202,0.928716106109776,0.893930200243837,0.947171811822529,0.936559873827428,0.97048263411684,0.926056806110988,0.880844744492812,0.968937314547823,0.982783241602249,0.975316781911907,0.967914322842922,0.927515878975477,0.934128574032958,0.968535222019613,0.915489762945966,0.938762977894114,0.897687687759157,0.936390770580005,0.897756907954273,0.973239552809201,0.897557735622693,0.979974971090625,0.948205418220295,0.7787538672708,0.985493222551908,0.952239591734888,0.975506232675421,0.973548823865862,0.947750886956662,0.906246280510034,0.921554447199646,0.971868845953778,0.925270628266113,0.96640475372756
