 Subject_1, Subject_2, Subject_3, Subject_4, Subject_5, Subject_6, Subject_7, Subject_8, Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57
0.00606582,0.007796208,0.01908658,0.009811045,0.01559498,0.01039257,0.01309039,0.00623978,0.00721972,0.006132008,0.007291458,0.01479515,0.01148505,0.009503859,0.007905814,0.01801421,0.009741878,0.01878342,0.007979702,0.006782638,0.01695425,0.01120239,0.009453571,0.01558278,0.008878272,0.01245652,0.02112176,0.0152947,0.01460278,0.007118125,0.0152025,0.02569476,0.01028551,0.02510911,0.01438101,0.008811644,0.02019315,0.006752921,0.006574461,0.003957924,0.0105654,0.005940553,0.007907545,0.0107892,0.01429785,0.00326902,0.009591765,0.008798918,0.004398687,0.01290476,0.01458099,0.01743383,0.006960153,0.007748961,0.01525408,0.01178356,0.01108463
0.00507554,0.006429494,0.01095905,0.008132496,0.008119761,0.005157595,0.007905015,0.01185955,0.01224807,0.004850932,0.00563272,0.01202501,0.01491383,0.007822303,0.007510713,0.01491439,0.01291144,0.01543972,0.006400715,0.005602433,0.008044079,0.006030544,0.005394551,0.01402297,0.009991841,0.01215418,0.01200277,0.01189213,0.007411189,0.01089014,0.01244351,0.004975695,0.006573468,0.01828893,0.005049123,0.01540766,0.01654428,0.007147908,0.005888037,0.005992115,0.006300595,0.005411509,0.01894072,0.01626782,0.009783064,0.007291856,0.007681493,0.005956427,0.002976117,0.006239464,0.01416276,0.01453459,0.007340091,0.007094183,0.006626927,0.006343991,0.01068261
0.006476119,0.008322183,0.01538905,0.01011871,0.01355624,0.01145056,0.007559858,0.005929398,0.01049726,0.004761852,0.008450279,0.01694995,0.01640308,0.01001056,0.007561183,0.01271714,0.01094426,0.01440984,0.007767413,0.006092304,0.01211456,0.009667849,0.007797415,0.01839758,0.01060326,0.01183755,0.02145427,0.01641894,0.01002366,0.01056916,0.0145846,0.02089819,0.007403912,0.03009607,0.0102219,0.006538529,0.01873717,0.00653488,0.00508187,0.00696201,0.007457167,0.004488229,0.0123865,0.01624441,0.01104615,0.004008585,0.01115802,0.009914627,0.00453172,0.01309607,0.01224245,0.01085653,0.007562206,0.008167248,0.01261844,0.01078904,0.01838341
0.004853682,0.00981156,0.01589766,0.01140761,0.01516541,0.01076433,0.0111017,0.01382201,0.01034067,0.005747721,0.007943431,0.01562036,0.02288948,0.009127883,0.007706288,0.01657286,0.01124198,0.013846,0.008607624,0.005986208,0.01512781,0.01118284,0.009293485,0.01749783,0.008883215,0.01300455,0.02240569,0.01352972,0.01060788,0.008745036,0.01674444,0.02243214,0.00981581,0.03924998,0.01360762,0.008830266,0.01555393,0.006335055,0.009353399,0.004726339,0.01401982,0.0057041,0.008542556,0.01616153,0.01028767,0.004066983,0.01210703,0.009430528,0.005065524,0.01465468,0.01387524,0.01453433,0.006641542,0.007590389,0.01509616,0.01343659,0.01942922
0.005585679,0.01149535,0.01081446,0.01196185,0.01324259,0.007263943,0.01011604,0.008093213,0.008739959,0.006656805,0.00732928,0.01399753,0.02395084,0.008028551,0.00751134,0.01602371,0.01079459,0.01817338,0.008365321,0.005952822,0.0109508,0.009473497,0.009259062,0.01786739,0.01330793,0.009664936,0.01640979,0.009489348,0.005772508,0.008706312,0.01731662,0.01264587,0.01041395,0.03801857,0.009659525,0.009578077,0.01370519,0.005204923,0.01019738,0.005279454,0.009830859,0.003758883,0.00887464,0.01442386,0.008195357,0.004033037,0.01088028,0.008599325,0.004463447,0.01152062,0.01320858,0.01630351,0.005766287,0.007924093,0.01127716,0.01145386,0.01671043
0.006029325,0.008659955,0.01469564,0.01137848,0.0140625,0.01029161,0.007620016,0.009915285,0.01171356,0.004472,0.008457488,0.0155142,0.02391337,0.009544923,0.007520899,0.01085295,0.01142912,0.0149983,0.008682018,0.005834132,0.01232766,0.01017758,0.008672265,0.01785169,0.009745605,0.013044,0.02255158,0.01388118,0.008690652,0.008440687,0.01742118,0.01793362,0.007817896,0.0374332,0.01041744,0.006650173,0.0143934,0.005691431,0.006666182,0.007187625,0.009411365,0.004026972,0.008253356,0.01640044,0.009831551,0.004806199,0.01200048,0.009191935,0.004324721,0.01396353,0.01313843,0.0150316,0.007391624,0.007549376,0.01342261,0.01243306,0.02088671
0.004752653,0.008527016,0.01927231,0.01153736,0.01571875,0.01217891,0.01389426,0.01589983,0.007982635,0.005276207,0.007172949,0.01624022,0.01584473,0.009335686,0.008204923,0.01679055,0.01117285,0.01581162,0.0090413,0.006621511,0.01817111,0.01002539,0.009256423,0.01773331,0.009904048,0.0135086,0.02160875,0.01358465,0.01259041,0.006173079,0.01787766,0.02474092,0.009771135,0.03494651,0.01377027,0.009315008,0.01748176,0.006052173,0.008878832,0.004295068,0.01565213,0.007197293,0.0090487,0.01080882,0.01474917,0.003582429,0.01158091,0.009766607,0.005554734,0.0123103,0.01543737,0.01269361,0.008085117,0.00656436,0.01652391,0.01375185,0.01506159
0.004264949,0.01079448,0.01506608,0.01348783,0.0141504,0.009730677,0.01421303,0.01437954,0.007018236,0.0060866,0.007255255,0.01493134,0.01532451,0.009042894,0.009446246,0.01866417,0.01188786,0.01794544,0.01007659,0.005788622,0.01424671,0.008011013,0.008994329,0.01902984,0.01278875,0.01308801,0.02025431,0.008444584,0.008145074,0.005747885,0.01906852,0.0172883,0.01058827,0.03489832,0.01003613,0.01403574,0.01295595,0.005369043,0.01329459,0.005962361,0.0118427,0.006603827,0.01010596,0.008613004,0.01259774,0.003016989,0.009172634,0.009695878,0.00546934,0.008051848,0.01522963,0.01064633,0.007971626,0.005734209,0.01476383,0.01224711,0.01457512
0.005678582,0.007925794,0.01629429,0.01197075,0.01523742,0.01387744,0.008233868,0.02057783,0.00921928,0.004534866,0.008120338,0.01680097,0.01933577,0.009741738,0.008552934,0.01150692,0.01158389,0.01528136,0.009147026,0.006140453,0.01409385,0.009703197,0.00892012,0.01804543,0.009123464,0.01141048,0.02181466,0.01471087,0.01077444,0.007984086,0.01836869,0.02069051,0.008281887,0.03590196,0.01305063,0.007109855,0.01494128,0.006904367,0.005782572,0.006329948,0.01037702,0.005048212,0.008779346,0.01368925,0.01094328,0.004156359,0.01206079,0.009482686,0.004962864,0.01272266,0.01318228,0.01244761,0.007334834,0.006299182,0.01464637,0.01301106,0.01892936
0.005524537,0.006837187,0.005776526,0.00931638,0.004686543,0.004433677,0.010437,0.006345159,0.00810444,0.005302746,0.004203282,0.009452696,0.01782543,0.006559217,0.007865228,0.01261905,0.007237956,0.01717734,0.006678257,0.007295026,0.008282779,0.00571803,0.003112211,0.007377629,0.008376996,0.01004453,0.01294586,0.00905132,0.00452105,0.007336863,0.0140858,0.005196033,0.007123386,0.00889647,0.005599129,0.006393534,0.01426209,0.00368436,0.007987862,0.004889973,0.004158027,0.004725859,0.003136642,0.0111178,0.006705455,0.004321925,0.007557845,0.006021345,0.003052736,0.004191113,0.01368014,0.0135699,0.008827243,0.007612979,0.006013183,0.005294422,0.01148723
