 Subject_1, Subject_2, Subject_3, Subject_4, Subject_5, Subject_6, Subject_7, Subject_8, Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57
0.25125925439114,0.37240856434753,0.297288691690411,0.308579350648017,0.390285943915761,0.274224084556809,0.25150405172571,0.37364589367635,0.310953944670343,0.223350060531956,0.350840356727479,0.289465872599046,0.387116887448884,0.396367373401567,0.460764229247626,0.309716958434113,0.298612766417196,0.28198278824367,0.307988584227765,0.499589928184309,0.308301097768057,0.418797315450205,0.295737387639327,0.173252632190244,0.387462954876976,0.333093480048655,0.238054232581594,0.396957036043377,0.296079429123737,0.0942004922760919,0.36046606536398,0.383245772787306,0.404690766929595,0.3506293551613,0.536365120867196,0.222815771712312,0.357044504261223,0.233624185005781,0.195704776857768,0.134897543780497,0.369740669697261,0.259058343177174,0.381635182412142,0.278227805708023,0.34286917464267,0.385833996480569,0.170559559465713,0.30278663269451,0.37062494836119,0.320769618675942,0.456947650736974,0.369167728611514,0.333870583270174,0.318621585810701,0.312229304113918,0.361726250164738,0.317647452541259
0.245820434919817,0.374745069418632,0.414982884329847,0.285413456691416,0.438420186261846,0.267422262581073,0.217829113632839,0.388553999683492,0.382643231467633,0.271274411560119,0.448430270009871,0.434980977430447,0.448936324414434,0.412729491820457,0.40197361795781,0.295595038581557,0.523986111124401,0.251773687895675,0.331471842398516,0.486724855695579,0.312612741417899,0.268499037922367,0.342892944123365,0.265779579521685,0.231717814116446,0.194688779506065,0.333685487638865,0.458581729013673,0.294983748845887,0.15531069898339,0.0443205818083233,0.411637626593032,0.304092548044197,0.253138592203801,0.197998195287879,0.465890870290489,0.429802521574871,0.205551394723403,0.380200374231746,0.382027163988765,0.322402572752423,0.348295122481818,0.0591512734758171,0.261478876970099,0.417179881519423,0.436357000187665,0.283464099271037,0.27845041828789,0.351646214169353,0.34395309997419,0.475969401821217,0.31686864070737,0.285048264736537,0.36982602933408,0.321690002520759,0.407087160275079,0.353211148133881
0.107756818036172,0.227788232346114,0.178288424180633,0.187566610246519,0.273330396392954,0.185695632791344,0.118719790497217,0.2454803542984,0.253509422038789,0.172202547367755,0.250007242351418,0.192353946292858,0.273648949848796,0.272467876856575,0.321915803136888,0.192980727018221,0.237855129217433,0.13223126186036,0.208472833275519,0.397839176061046,0.208433597547115,0.230100100924686,0.228457822404683,0.038653632620771,0.187046303436954,0.137029528527939,0.10640471401048,0.327109321968886,0.170812604472691,0.374082738965682,0.041079795648473,0.368426899799141,0.299284801632151,0.177881361617624,0.171064500958325,0.175480756320216,0.291743079733917,0.177561285773111,0.133018953189304,0.0994115661333796,0.262572798581862,0.212693317779968,0.0234955211087266,0.177369322453064,0.216658572662664,0.250161286124095,0.106312410920376,0.162519991816947,0.282087526176259,0.196495803125247,0.325653038145601,0.248732022715077,0.21290119742034,0.178195858437301,0.214071542811155,0.286517194718465,0.228718934250644
0.0451601182141939,0.152624148611385,0.0681219532471237,0.0851663525403402,0.19692947726869,0.0880231866004417,0.0980640445970363,0.114341099197492,0.168908341820235,0.0511787601249531,0.134703368976155,0.0926588841028427,0.179947027916878,0.168815785220597,0.245901543041198,0.0932932373835759,0.0510093028950172,0.0563643627998841,0.0987192962500693,0.299700280160881,0.094518102619462,0.122846866395923,0.124148189982871,0.331500576858708,0.165036332985093,0.268877393943758,0.10663945494395,0.238609151995208,0.092064681034313,0.284095368370057,0.069016017573964,0.265829925774804,0.198969306733274,0.12785179018507,0.357673337831373,0.0486582257988776,0.209762254460222,0.0487656377159956,0.0620479897395846,0.026588006590613,0.114151867553906,0.106858289702986,0.0811113562048847,0.0588119637757282,0.128197609194471,0.138253947422506,0.0290131994303001,0.0646016758912964,0.172350515716205,0.186957203049648,0.21235803938439,0.169551276193802,0.139726336493358,0.095023232714481,0.152371472778079,0.216008880972107,0.140927561835385
0.172817611936952,0.330311723693501,0.195742439444681,0.225943965438438,0.389353336095415,0.23742700540974,0.277752109111846,0.218206038498693,0.340079079496953,0.182894496304059,0.261977849181844,0.294020602417092,0.279822091777381,0.309286646757198,0.362343080066632,0.256468218174788,0.149221349865355,0.16909876924456,0.239328390146112,0.426971326736107,0.233653726194132,0.204882486437676,0.296027100964535,0.0601178932161445,0.352164226353404,0.319975019809639,0.319954259214483,0.419605603701606,0.191858077361088,0.182286370738912,0.0860989253999743,0.507988308506908,0.304483270493022,0.23971922902465,0.467075084234286,0.239458681404573,0.37989906781149,0.193193432488939,0.238501122323353,0.216679272660543,0.214559406654217,0.233371775130911,0.0448715928384439,0.182410771878366,0.305143809894888,0.269059370042929,0.152563243125764,0.190887786029923,0.33399040958369,0.419547557723212,0.325755294440861,0.25119108913255,0.249312437613763,0.277040189373518,0.315607507741979,0.371426163611917,0.274114448495601
0.00773818339341192,0.0775846777877794,0.0322556245018678,0.0389711223032499,0.12649912881905,0.0435322175800984,0.0293242384328837,0.0602902651906564,0.121803605324632,0.0219956382476488,0.0780444454689434,0.0550535683713772,0.107079618136076,0.105426897195117,0.15267618906013,0.0525796704432693,0.0282894311403921,0.0154145927333187,0.0563727911937978,0.206558983540269,0.0380814362205267,0.0625742960931739,0.0819010669097505,0.49837962503657,0.102655125641391,0.304856697632271,0.0400670612031673,0.182415555654954,0.0295880917227824,0.358687624369724,0.434500634704845,0.239388635711733,0.108871057789609,0.0447552378800645,0.087835465469225,0.0283419908892084,0.14886685628021,0.044104704246004,0.0294056313321278,0.0111008872105366,0.0689920277875802,0.0592941655999424,0.418635986184966,0.0251906116178943,0.0761527361464265,0.074684194875762,0.0107590098672844,0.0191736914780819,0.116610482065649,0.100010372845462,0.127585021566751,0.0824905161729205,0.0564375194247491,0.0421700227650788,0.103874411249942,0.152749921370462,0.0827017541501494
0.05182928855733,0.177493115740716,0.0870484314892985,0.101979155030063,0.196402235499722,0.0949202647544046,0.102865907497542,0.147619250671988,0.167258007689013,0.0661027123072946,0.151237935408295,0.100535767189465,0.207172462195579,0.185595845459988,0.246750936038142,0.110739298142833,0.0785372677731732,0.0930731125376892,0.1267082741686,0.301255220201357,0.105332491097761,0.16097714893587,0.14743585112629,0.429443784130843,0.183179400035283,0.218838637192742,0.140357413615697,0.285211029858712,0.144882508572092,0.22973128501763,0.15935064164554,0.314090996083946,0.213894781107896,0.150935330628517,0.338168458188649,0.075511584437716,0.2381819345025,0.0754210515124806,0.0802602166270832,0.0409204957935896,0.154549016367889,0.0904724508449533,0.158039927467448,0.0613226228922713,0.186679380355283,0.179519792387569,0.0398358264327953,0.084425677229463,0.185942565401747,0.185555022124513,0.241894996295564,0.181677704742002,0.173751297544951,0.21208197065169,0.137774617871283,0.234378244936281,0.155372300746123
0.218789937953739,0.419255766403601,0.262566203902001,0.302539507606634,0.395134760969771,0.263319659801232,0.331680973724118,0.292225462884058,0.367141386398489,0.258144312996777,0.324965234712379,0.321698365032156,0.360996952097988,0.356804962474051,0.374485910668139,0.324212578202233,0.244075673377664,0.29487062764784,0.332771898126416,0.482986301209557,0.287076414935027,0.273798239431387,0.333589782928482,0.14053794796958,0.31455539802854,0.406687396700036,0.41817213728944,0.534230234881202,0.306074131651034,0.0223836871708648,0.246923500785712,0.61459608126115,0.405150725951708,0.296079854153304,0.406483934809594,0.335871547603513,0.433891927204123,0.244701431747767,0.320774951207985,0.310589804535033,0.288990250256602,0.26543107262459,0.129663544607759,0.240362087054315,0.448850840242377,0.342918148002118,0.195198940599446,0.24941465595107,0.387206960026098,0.439763431215469,0.38096733101445,0.307343278839565,0.353971228539689,0.435312890956972,0.316404980344371,0.426165069585335,0.355634099243203
0.016313912031884,0.111404774632396,0.0440925554727711,0.0564927008171213,0.138914050119878,0.0625848374144501,0.0434552876041378,0.0929847602867326,0.136095798774661,0.0464838196550915,0.107712581553622,0.0711592430853735,0.138456151943903,0.133312542697996,0.180586885366319,0.0740325151476033,0.0547693628494059,0.0374770174760773,0.0870872006081993,0.24292706813368,0.0611181555148267,0.0998824210384103,0.11243150643876,0.257353023549387,0.191198055812809,0.0932749162198497,0.0634467691955997,0.247203609335241,0.0676060864499071,0.0468759814178073,0.143317339771792,0.302949286038545,0.161127253560078,0.0679941156269119,0.143484195302739,0.0557510786189647,0.178809499836581,0.145400043320056,0.0567328235226831,0.0260712488466032,0.118739237624937,0.0619277378966189,0.209905992076114,0.0400897026694763,0.128961874828667,0.110339988518975,0.0156306838201761,0.0351840322903409,0.138299158945852,0.12213255173802,0.14925956185942,0.101446286233948,0.101726848677539,0.141116421011995,0.10287462224765,0.172591407575407,0.104338922227185
0.375607350728512,0.500664705657823,0.489682964787182,0.443746099676758,0.61699387438415,0.444019456171524,0.476887610323482,0.42439605621501,0.552561994180087,0.434390564912547,0.425271939192428,0.479666606552577,0.463965434728202,0.502217519257663,0.467147664609498,0.497052358178542,0.358954362830947,0.351208763327841,0.446774114602939,0.562802686759021,0.41028081272684,0.382504364836329,0.3686658389861,0.394002322634334,0.36367602474659,0.285508866268672,0.452325352874008,0.500676425531152,0.366382791764926,0.15983491069394,0.284354345233974,0.586424508046034,0.477341678384126,0.385044888962399,0.407978248871392,0.453706277973564,0.569238928703631,0.217040196105685,0.39148951719429,0.411642101550682,0.410699680676376,0.391631516971846,0.369638796061462,0.389789246967591,0.469404827849979,0.514458381328337,0.396986800249505,0.490517498292404,0.512018383885572,0.50577978564305,0.511156878300316,0.405081700649045,0.355306444700581,0.349189755542288,0.487031821702099,0.537340486130122,0.455275379367071
0.097091330840617,0.212092143538986,0.189068756302974,0.142189327518044,0.295870723037099,0.145535777124247,0.164940800560763,0.247953491311234,0.204152454956127,0.114863726028748,0.230013355398099,0.154114750924749,0.276638984826413,0.287504947800019,0.322638153228795,0.159272934603718,0.128291858799225,0.141388301687428,0.17062720262896,0.335097061851643,0.154075456531456,0.182634237259344,0.195306820766716,0.240043361292186,0.181882590036195,0.0416482725819518,0.167349558566583,0.297909211627249,0.179108574595266,0.0200029888607555,0.201940071833158,0.34402237424077,0.237237494311435,0.182789052848544,0.0740977696381551,0.122568045338417,0.306778551983426,0.195327849698207,0.0942277813219419,0.0722934009347876,0.212544067441799,0.114524405555503,0.315681069331709,0.0960650867431144,0.19324691501786,0.267959659098717,0.0695488447798973,0.152537793131434,0.24087274959595,0.211184629299308,0.369647268509698,0.20254372062596,0.195702019343353,0.296390619736986,0.190859972343419,0.291243415685865,0.195408655178263
0.303652420975616,0.445095179602261,0.408004776328711,0.382096479182225,0.52377732441016,0.323715171688626,0.384924650386914,0.371759152688671,0.406880391468561,0.37181635703431,0.431423322998276,0.369855713172776,0.4467397578205,0.432362176451759,0.448534204032331,0.409916012271166,0.339632420867614,0.367577688498378,0.393080095107703,0.516802571978924,0.376574342686596,0.279937032192594,0.381050196992769,0.315661138599226,0.3144216895468,0.0172121859827198,0.333969039272248,0.504078096781104,0.361834420120489,0.3084809661114,0.374031366075611,0.577375168260716,0.438790807643925,0.360917624236039,0.0662025742388785,0.354190520749789,0.490598000305564,0.187085891277591,0.264896590469639,0.310505150279772,0.343696063985667,0.345848491607862,0.395789474321087,0.30270140316697,0.362502451561686,0.450182131626995,0.254243014110121,0.370051029096663,0.451779862601204,0.360847038535269,0.476499293362296,0.350031543084501,0.3516297639532,0.285904911930314,0.310080921805882,0.482996028215835,0.405820165480244
0.072783498012388,0.175828125537925,0.130276972287472,0.116025460963775,0.24172793976809,0.140602232899646,0.131604210898271,0.287311552046985,0.199312350015739,0.118285156870097,0.19823490803402,0.133411335421578,0.222871608578229,0.307441432410666,0.285113629911257,0.129040905457675,0.118099767679748,0.0907505014457013,0.149025804238253,0.33051611974982,0.135024851692922,0.142975277842824,0.19359495577783,0.0869291809778254,0.196396362506247,0.171496925928274,0.123428852915656,0.302448045540789,0.117179447839127,0.19416917523161,0.0229599711521993,0.371448423219839,0.269740698329977,0.119005249648529,0.303888100628126,0.117307175076523,0.259490762768877,0.637811263053624,0.108056736144784,0.0678687628155382,0.213792861704786,0.106525419612324,0.0512363058079514,0.101016897885297,0.17680488439122,0.20268229573609,0.0414390573868514,0.0990575376685343,0.217149257409423,0.206707416193735,0.273490969806609,0.161374312203283,0.18495723069101,0.32820594419156,0.193122832719989,0.22574795030777,0.166194903400783
0.147726849174873,0.281448124502328,0.203519023437319,0.215669192407191,0.383627589437439,0.22901022897255,0.211289217160737,0.16771514734288,0.358071690543777,0.196169980083479,0.250588415948383,0.284732688899387,0.27679556325078,0.224957101943093,0.330201344680453,0.284882239962844,0.172009911617107,0.150452802638196,0.242506171989449,0.394530974807971,0.245477780196214,0.196053671038532,0.253552272811196,0.138540384556627,0.354176742034513,0.0539314955678226,0.238267186790898,0.358994004659774,0.21514929588018,0.0829249282672845,0.0664978509680624,0.450591476030443,0.24715121327083,0.24900355442705,0.0238360153551096,0.226808430007564,0.392092555843961,0.0496117367215891,0.168148662505921,0.204834892858723,0.228240667029813,0.236883547476632,0.100619863871574,0.157138905223021,0.254969682412945,0.319496335769445,0.226227956547319,0.220914785667206,0.323665303909589,0.254551969505963,0.291078935905105,0.245805690993302,0.176702024207342,0.119292310792132,0.24873592354543,0.404390724142828,0.254443849774012
0.286644595304656,0.43379865830623,0.317008669496798,0.370779165532411,0.455308621175372,0.369595308166665,0.324999511176532,0.268296800028351,0.448440310707373,0.354616801170699,0.432701595151535,0.436173939706863,0.463505121329697,0.327477628950874,0.385658693797073,0.463681015675407,0.37362932960061,0.349863804387002,0.435955119122115,0.572296478582129,0.388521464152745,0.274901101521432,0.353286994826151,0.303342143097069,0.663874673838135,0.00962559166598376,0.391021612261701,0.49540139793817,0.424166193249767,0.00563740585054728,0.262499321205744,0.596193830899228,0.417980234910103,0.377812335753634,0.057829310026659,0.382833587848566,0.501586937255633,0.167577103589662,0.346157742077448,0.411242886188503,0.354335412422891,0.408513580279522,0.268896095161759,0.315212130420544,0.435979907105067,0.456875658226744,0.36196289047265,0.346447191448592,0.445213883798871,0.378133029916071,0.402323394481947,0.407438186096648,0.38891527107251,0.315436878143703,0.333078950741883,0.534214913403222,0.425709864438311
0.146648235820701,0.240451346746056,0.276750103253246,0.204661762849553,0.3746066714295,0.198565996167078,0.179535348695616,0.225978172428063,0.261208578204813,0.15294218901579,0.352881760390239,0.265559828798156,0.387582887806746,0.293520676807044,0.296774049629267,0.266483117972473,0.193845830433356,0.189102152878324,0.211249637742269,0.354199084246481,0.176693781113446,0.167215702764668,0.245206178867044,0.0801714923948894,0.121333616348515,0.0821033207546363,0.260457801704807,0.291895157868288,0.276368840212279,0.0508163979385441,0.0124963808529249,0.382290575507347,0.242225270018362,0.231484865386954,0.092684878217378,0.220533788782531,0.320788676977347,0.196577466696131,0.141508775262711,0.196892224542899,0.25556510509768,0.207594074496595,0.298638948283934,0.160474941701209,0.247782159736943,0.425233300465597,0.197358710930332,0.244444322669622,0.305933757149913,0.215210222141635,0.418631982276099,0.184710682991232,0.185514966800098,0.268131401114286,0.190918625949263,0.342776153948314,0.270920262474287
0.194514813345768,0.316783328981521,0.287709758322809,0.236083684882886,0.414866186903954,0.250673416342012,0.148816017364404,0.197194141789992,0.327747276381029,0.215492675278361,0.31002243420626,0.257862789632064,0.34963939991916,0.41567196275163,0.28876185434744,0.259376850556079,0.231949380295742,0.225792589421062,0.274939197931571,0.410121434088872,0.261135939248394,0.184694082701079,0.280682117956677,0.365985633112041,0.0954576692043317,0.0529542090989696,0.184529639261881,0.322699965512145,0.269357844891822,0.204922944982695,0.0135764573414154,0.467763492808634,0.326096796022535,0.255871446388454,0.123522966893143,0.261225753604811,0.325464697248811,0.175083949050229,0.159486469858568,0.22544294832199,0.286713963286539,0.409622005523413,0.516861935599462,0.28155762129584,0.245754146005206,0.353734089223424,0.206106513398888,0.214017029662304,0.349464217333673,0.26250909679301,0.354619836955195,0.195399081127615,0.2160530866183,0.123920543987734,0.309833910776476,0.35414137592463,0.307254869901219
